	origin_source_name	origin_entity_id	tamr_id	API_NUMBER	COUNTY	LATITUDE_UNIFIED	LONGITUDE_UNIFIED	LATITUDE_SURFACE	LATITUDE_BOTTOM	LONGITUDE_BOTTOM	LONGITUDE_SURFACE	OPERATOR_ID	OPERATOR_NAME	SPUD_DATE	WELL_NAME	WELL_NUMBER	WELL_STATUS	FIELD_NAME	FIELD_ID	LEASE_NAME	NAMES_UNIFIED	WELL_NAME_UNIFIED	SPUD_DATE_tamr	API_NUMBER_strip	Geofeature
113	u	8	-	4200341908	Andrews	32.41214341	-102.44798673					950523	ZARVONA ENERGY LLC	2/13/2011		1		SPRABERRY (TREND AREA) (08)	451	"ULS ""4-33"""	"ULS ""4-33"""	"ULS ""4-33"" 1"	2011-02-13	4200341908	{'point': [-102.44798673, 32.41214341], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
970	p	5	7		PANOLA	32.2380986	-94.23036529999999	32.2380986	32.238098699999995	-94.2303652	-94.23036529999999	775854				2				CUMMINGS	CUMMINGS	CUMMINGS 2			{'point': [-94.23036529999999, 32.2380986], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1135	a	6	7	3510528307	NOWATA	36.790145	-95.61780999999999					13989	NBI SERVICES INC		WAITE	56I					WAITE	WAITE 56I		3510528307	{'point': [-95.61780999999999, 36.790145], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1142	W	9	7	'35017246690000		35.566462000000001	-98.142927					20751	DEVON ENERGY PRODUCTION CO LP	2014-01-12	CINDY LOU 27-13N-9W	'1H	AC				CINDY LOU 27-13N-9W	CINDY LOU 27-13N-9W '1H	2014-01-12	'3501724669	{'point': [-98.142927, 35.566462], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
746	p	3	-		ANDREWS	32.1600234	-102.7439326	32.1600234	32.1600234	-102.7439326	-102.7439326	748011		2010-04-23T00:00:00		16				PHILLIPS UNIVERSITY P	PHILLIPS UNIVERSITY P	PHILLIPS UNIVERSITY P 16	2010-04-23		{'point': [-102.7439326, 32.1600234], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1250	W	4	7	'3510323767		36.474848000000001	-97.394109999999998					17441	CHESAPEAKE OPERATING LLC	2003-02-11	TREY	'6-15	AC				TREY	TREY '6-15	2003-02-11	'3510323767	{'point': [-97.39411, 36.474848], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
549	p	1	7		ATASCOSA	29.182262899999994	-98.764222	29.182262899999994	29.182262899999994	-98.764222	-98.764222	3125				1				NAEGLIN	NAEGLIN	NAEGLIN 1			{'point': [-98.764222, 29.182262899999994], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
222	W	4	8	'3510723383		35.363529999999997	-96.371170000000006					23980	CEI OPERATING LLC	2009-04-21	MIDWAY	'1-4H	AC				MIDWAY	MIDWAY '1-4H	2009-04-21	'3510723383	{'point': [-96.37117, 35.36353], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
573	p	8	7		SHELBY	31.707741600000002	-94.061025	31.707741600000002	31.728263000000002	-94.06369090000001	-94.061025	945936		2011-09-06T00:00:00		2H	W			RAYMOND GAS UNIT	RAYMOND GAS UNIT	RAYMOND GAS UNIT 2H	2011-09-06		{'point': [-94.061025, 31.707741600000002], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1450	p	1	7		KENT	33.0628727	-101.00698440000001	33.0628727	33.0628727	-101.00698440000001	-101.00698440000001	559295				1	D			WALLACE, E. A.	WALLACE, E. A.	WALLACE, E. A. 1			{'point': [-101.00698440000001, 33.0628727], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1353	W	3	7	'35073254440000		35.885100000000001	-97.898960000000002					1363	MARATHON OIL COMPANY	2017-02-17	HANSENS 1607	'4-12MH	AC				HANSENS 1607	HANSENS 1607 '4-12MH	2017-02-17	'3507325444	{'point': [-97.89896, 35.8851], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
674	p	3	7		REEVES	31.5766644	-103.55893929999999	31.5766644	31.555967600000002	-103.5589598	-103.55893929999999	252002				603H				WOODSHED STATE UNIT C19-15-13	WOODSHED STATE UNIT C19-15-13	WOODSHED STATE UNIT C19-15-13 603H			{'point': [-103.55893929999999, 31.5766644], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
924	W	6	7	'35151236690000		36.840359999999997	-98.761420000000001					24174	BCE-MACH LLC	2012-05-03	CARLSON 12-27-15	'1H	AC				CARLSON 12-27-15	CARLSON 12-27-15 '1H	2012-05-03	'3515123669	{'point': [-98.76142, 36.84036], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1412	W	8	7	'35017242060000		35.610194444444446	-98.082888888888888					21194	CIMAREX ENERGY CO	2010-08-07	CANON	'1-8H	AC				CANON	CANON '1-8H	2010-08-07	'3501724206	{'point': [-98.08288888888889, 35.610194444444446], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1306	W	2	7	'35049248660000		34.718888999999997	-97.332278000000002					17205	RANKEN ENERGY CORPORATION	2011-07-22	BAGWELL	'2-20	AC				BAGWELL	BAGWELL '2-20	2011-07-22	'3504924866	{'point': [-97.332278, 34.718889], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
428	W	5	7	'35129239610000		35.971699999999998	-99.81738					6778	APACHE CORPORATION	2014-06-16	BESSIE 1-17-25	'2H	AC				BESSIE 1-17-25	BESSIE 1-17-25 '2H	2014-06-16	'3512923961	{'point': [-99.81738, 35.9717], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1284	W	3	7	'35073257900000		36.058686979999997	-97.72246973					23991	CHISHOLM OIL & GAS OPERATING LLC	2017-10-19	PEA EYE 18-05-03	'1H					PEA EYE 18-05-03	PEA EYE 18-05-03 '1H	2017-10-19	'350732579	{'point': [-97.72246973, 36.05868698], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
302	W	5	9	'35123236880000		34.623556000000001	-96.538332999999994					14156	CITATION OIL & GAS CORPORATION	2011-02-21	EAST FITTS UNIT	'14-14	AC				EAST FITTS UNIT	EAST FITTS UNIT '14-14	2011-02-21	'3512323688	{'point': [-96.538333, 34.623556], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1232	p	1	7		BEXAR	29.2055494	-98.63907409999999	29.2055494	29.2055494	-98.63907409999999	-98.63907409999999	763165				A9	W			"ERNST, IRVING ""A"""	"ERNST, IRVING ""A"""	"ERNST, IRVING ""A"" A9"			{'point': [-98.63907409999999, 29.2055494], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1338	p	9	7		LA SALLE	28.4963828	-99.2749132	28.4963828	28.4717828	-99.26778890000001	-99.2749132	747012		2013-08-24T00:00:00		C  2H	W			RATHJEN C UNIT	RATHJEN C UNIT	RATHJEN C UNIT C  2H	2013-08-24		{'point': [-99.2749132, 28.4963828], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1096	W	5	7	'35117236300000		36.208165530000002	-96.682497470000001					23529	TARKA ENERGY LLC	2015-01-06	LASSLEY	'2-17	AC				LASSLEY	LASSLEY '2-17	2015-01-06	'351172363	{'point': [-96.68249747, 36.20816553], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
513	W	5	7	'3513123803		36.310087000000003	-95.712270000000004					7509	CULP FLOYD M & MARGARET A	1984-09-18	CULP	'1	PA				CULP	CULP '1	1984-09-18	'3513123803	{'point': [-95.71227, 36.310087], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
814	W	4	7	'35087220140000		35.182560000000002	-97.614729999999994					21672	CHARTER OAK PRODUCTION CO LLC	2014-12-02	LEFLORE	'1-10	AC				LEFLORE	LEFLORE '1-10	2014-12-02	'3508722014	{'point': [-97.61473, 35.18256], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
106	p	2	-		ANDREWS	32.321238300000005	-102.78296230000001	32.321238300000005	32.321238300000005	-102.78296230000001	-102.78296230000001	148113				10				"TEXAS ""AA"""	"TEXAS ""AA"""	"TEXAS ""AA"" 10"			{'point': [-102.78296230000001, 32.321238300000005], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
665	p	9	7		REEVES	30.928217	-103.47509509999999	30.928217	30.928217	-103.47509509999999	-103.47509509999999	172230		1985-08-11T00:00:00		1	D			"GRAEF ""16"""	"GRAEF ""16"""	"GRAEF ""16"" 1"	1985-08-11		{'point': [-103.47509509999999, 30.928217], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
846	p	1	7		MILAM	30.6931065	-97.1450719	30.6931065	30.6931065	-97.1450719	-97.1450719	487428		2001-06-01T00:00:00		1	D			SCHRAMM HEIRS	SCHRAMM HEIRS	SCHRAMM HEIRS 1	2001-06-01		{'point': [-97.1450719, 30.6931065], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
774	W	3	7	'35063245190000		35.071589000000003	-96.246609000000007					23879	TRINITY OPERATING (USG) LLC	2015-01-23	DORA	'1-21H	AC				DORA	DORA '1-21H	2015-01-23	'3506324519	{'point': [-96.246609, 35.071589], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
247	p	2	8		WICHITA	34.0606742	-98.6540542	34.0606742	34.0606742	-98.6540542	-98.6540542	35633		1993-05-26T00:00:00		134A	W			VILES, W.W.	VILES, W.W.	VILES, W.W. 134A	1993-05-26		{'point': [-98.6540542, 34.0606742], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1087	p	6	7		DUVAL	27.606237699999998	-98.6108579	27.606237699999998	27.606237699999998	-98.6108579	-98.6108579	561955		1978-12-09T00:00:00		1	D			DRISCOLL	DRISCOLL	DRISCOLL 1	1978-12-09		{'point': [-98.6108579, 27.606237699999998], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
63	p	1	-		ANDREWS	32.1493396	-102.7610264	32.1493396	32.1493396	-102.7610264	-102.7610264	663680				2				UNIVERSITY T	UNIVERSITY T	UNIVERSITY T 2			{'point': [-102.7610264, 32.1493396], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
454	W	2	7	'35053229180000		36.767901000000002	-97.853669999999994					22281	SANDRIDGE EXPLORATION & PRODUCTION LLC	2012-02-20	REED	'1-33H	AC				REED	REED '1-33H	2012-02-20	'3505322918	{'point': [-97.85367, 36.767901], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1341	p	9	7		CONCHO	31.107152799999998	-99.8826	31.107152799999998	31.107152799999998	-99.8826	-99.8826	560337				3				JANSA B	JANSA B	JANSA B 3			{'point': [-99.8826, 31.107152799999998], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
822	p	7	7		MARION	32.7641055	-94.58363620000002	32.7641055	32.7847419	-94.5846665	-94.58363620000002	97323				1H				THOMPSON	THOMPSON	THOMPSON 1H			{'point': [-94.58363620000002, 32.7641055], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
742	p	2	7		STONEWALL	33.1754909	-100.22592809999999	33.1754909	33.1754909	-100.22592809999999	-100.22592809999999	482327		1981-10-10T00:00:00		1	D			SPECK	SPECK	SPECK 1	1981-10-10		{'point': [-100.22592809999999, 33.1754909], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
213	p	2	8		HOOD	32.391266800000004	-97.7436037	32.391266800000004	32.401870699999996	-97.7455717	-97.7436037	684830		2010-08-24T00:00:00		6H	W			CAVEN	CAVEN	CAVEN 6H	2010-08-24		{'point': [-97.7436037, 32.391266800000004], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
703	p	8	7		MATAGORDA	29.106583299999997	-95.9643889	29.106583299999997	29.106583299999997	-95.9643889	-95.9643889	566789		2008-08-23T00:00:00		7	W			"DUNCAN RANCH ""F"""	"DUNCAN RANCH ""F"""	"DUNCAN RANCH ""F"" 7"	2008-08-23		{'point': [-95.9643889, 29.106583299999997], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
461	W	2	7	'35003231250000		36.725326000000003	-98.389546999999993					24174	BCE-MACH LLC	2015-01-30	BECKY 16-26-11	'2H	AC				BECKY 16-26-11	BECKY 16-26-11 '2H	2015-01-30	'3500323125	{'point': [-98.389547, 36.725326], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
81	u	5	-	4200334425	Andrews	32.16726954	-102.76729039					29347	ARCO PERMIAN	12/17/1992		5		MARTIN (CLEAR FORK)	258	"UNIVERSITY 11 SEC 11 ""A"""	"UNIVERSITY 11 SEC 11 ""A"""	"UNIVERSITY 11 SEC 11 ""A"" 5"	1992-12-17	4200334425	{'point': [-102.76729039, 32.16726954], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
341	p	4	9		ECTOR	32.072919399999996	-102.29115279999999	32.072919399999996	32.072919399999996	-102.29115279999999	-102.29115279999999	263696				216				FEE 'BJ'	FEE 'BJ'	FEE 'BJ' 216			{'point': [-102.29115279999999, 32.072919399999996], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
1173	W	3	7	'35073253710000		35.955419999999997	-97.833699999999993					23509	OKLAHOMA ENERGY ACQUISITIONS LP	2016-09-30	COLEMAN 1706	'7A-9MH	AC				COLEMAN 1706	COLEMAN 1706 '7A-9MH	2016-09-30	'3507325371	{'point': [-97.8337, 35.95542], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
164	p	1	-		ANDREWS	32.1451917	-102.8278665	32.1451917	32.1451917	-102.8278665	-102.8278665	562560		2012-07-23T00:00:00		1	W			UNIVERSITY 'B11' '7'	UNIVERSITY 'B11' '7'	UNIVERSITY 'B11' '7' 1	2012-07-23		{'point': [-102.8278665, 32.1451917], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
687	u	1	-	4210533613	Crockett	30.76077506	-101.62234252					855610	THOMPSON, J. CLEO	11/17/1981		1		UNIVERSITY 29 (STRAWN-DETRITAL)	558	"University ""29-18"""	"University ""29-18"""	"University ""29-18"" 1"	1981-11-17	4210533613	{'point': [-101.62234252, 30.76077506], 'multiPoint': None, 'lineString': None, 'multiLineString': None, 'polygon': None, 'multiPolygon': None}
